username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
CervezaAguila,18/9/19 20:27,0,0,"Hey Mary, vamos a mejorar esa semana. ?Te animas a descubrir el nuevo sabor de # AguilaFusionLimon?",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174495205376090118
CervezaAguila,18/9/19 20:26,0,0,Cami estamos igual que ese emoji preguntandonos si ya probaste la nueva Aguila Fusion Limon.,,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174495038463709184
soy_delatorre,18/9/19 20:25,0,0,"Aca sigo, firme, esperando mi # aguilafusionlimon",,,# aguilafusionlimon,1.17E+18,https://twitter.com/soy_delatorre/status/1174494619989696513
CervezaAguila,18/9/19 20:25,0,1,"No hay razones para llorar esta semana, cambia esa cara con Aguila Fusion Limon. la nueva integrante de nuestra familia que ya se tomo a toda Colombia.",,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174494601941585921
CervezaAguila,18/9/19 20:23,1,0,?Y es que acaso ya probaste Aguila Fusion Limon? Esperamos que sea por eso que tu semana este on fire.,,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174494121135955968
CervezaAguila,18/9/19 20:21,0,2,"Solo esperamos lo que vale la pena, Carito. Tu sabes bien que no hay # AguilaFusionLimon que por bien no venga. !Pendiente ahi!",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174493706948370433
CervezaAguila,18/9/19 20:18,0,0,"Yo tambien tendria esa cara si no supiera donde encontrar mi Aguila fusion Limon, pero tranqui, en este link https://bit.ly/2J9AjLX hay un mapa que te muestra todos los lugares donde puedes conseguirla.",,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174492899947556867
CervezaAguila,18/9/19 20:18,0,0,"Hey Leidy, ?porque tan brava?, vamos a activar esa actitud, brindando con el combo y una # AguilaFusionLimon.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174492867898814464
CervezaAguila,18/9/19 20:15,0,0,"Tendremos en cuenta tu idea, pero seguro pronto te ha de llegar tu # AguilaFusionLimon. !No pierdas la calma!",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174492093210906624
CervezaAguila,18/9/19 20:15,0,0,?Y quien no tendria esa cara sabiendo que ya Aguila Fusion Limon se puede encontrar en todos los rincones del pais?,,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174492077264187393
CervezaAguila,18/9/19 20:14,0,1,"Bro, buenisima esa actitud, y mejor aun si la acompanas, descubriendo el nuevo sabor de # AguilaFusionLimon.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174492042141011968
CervezaAguila,18/9/19 20:12,0,0,"Me imagino que esa cara es porque aun no has probado la nueva Aguila Fusion Limon, fresca tengo buenas noticias, ya salio al mercado y puedes probarla hasta en la tienda de la esquina.",,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174491418863243264
CervezaAguila,18/9/19 20:12,0,1,"Mi bro, ?sabes que esta re bien? Probar la nueva # AguilaFusionLimon. # Vivela con tu combo.",,,# AguilaFusionLimon # Vivela,1.17E+18,https://twitter.com/CervezaAguila/status/1174491397279404033
CervezaAguila,18/9/19 20:11,0,0,"Mari, vamos a levantar ese animo con una # AguilaFusionLimon. ?Te apuntas?",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174491175383965698
CervezaAguila,18/9/19 20:10,1,1,"Me imagino que esa fue la cara que hiciste cuando viste la nueva Aguila Fusion Limon, eso es amor a primera fria.",,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174490828095574017
CastroOrlando,18/9/19 20:08,0,0,|------------| CONFIRMO QUE MI # AGUILAFUSIONLIMON NO HA LLEGADO A LA CASA |____________|,,,# AGUILAFUSIONLIMON,1.17E+18,https://twitter.com/CastroOrlando/status/1174490402981912576
CervezaAguila,18/9/19 20:07,0,0,"Viejo Jimmy, !eso, relajado!, apenas pa' disfrutar del nuevo sabor de # AguilaFusionLimon.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174490057849344001
CervezaAguila,18/9/19 20:06,0,0,Esa es la cara que nosotros hacemos al saber que hay gente que aun no ha probado la nueva Aguila Fusion Limon. ?Tu ya la probaste?,,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174489976098234368
CervezaAguila,18/9/19 20:04,0,0,"Viejo jorge, ?y si le das una oportunidad a la nueva # AguilaFusionLimon? Vale la pena probarla. # Vivela.",,,# AguilaFusionLimon # Vivela,1.17E+18,https://twitter.com/CervezaAguila/status/1174489444319207424
CervezaAguila,18/9/19 20:03,0,0,"Viejo Juanse, buenisimo, ?vamos a celebrar con una AguilaFusionLimon?",,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174489076294193153
CervezaAguila,18/9/19 19:56,0,1,"Hey, no te quedes con las ganas de probarla.?Vamos por una # AguilaFusionLimon?",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174487440586883072
CervezaAguila,18/9/19 19:56,0,0,"Mi bro, corre a probar la nueva # AguilaFusionLimon, encuentra el sitio mas cercano, en el mapa de http://cervezaaguila.com .",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174487300115456000
CervezaAguila,18/9/19 19:55,1,12,"Aguila Fusion Limon es la cerveza perfecta para todo momento y ocacion, ?no lo crees?",,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174487176890986497
CervezaAguila,18/9/19 19:53,0,0,"Viejo Juanse, !esa es la actitud!, dejate contagiar de la alegria en compania de una # AguilaFusionLimon.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174486678683209730
CervezaAguila,18/9/19 19:46,0,0,"Mi hermano, no te desanimes, tu sabes que lo bueno se hace esperar, y tu # AguilaFusionLimon esta por llegar a tu casa.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174484868958433281
CervezaAguila,18/9/19 19:44,0,1,"Alex ya no falta mucho para que puedas disfrutar de tu cerveza Aguila Fusion Limon, recuerda tomartela bien fria.",,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174484486005972992
CervezaAguila,18/9/19 19:42,0,1,"Ale, vamos a contagiarnos de tu alegria, brindando con una # AguilaFusionLimon.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174483944319963136
fernandovoice,18/9/19 19:41,0,0,Este Sabado 21 De Sep En London Elegance Club Fusion FestivalDj En Vivo y Ambiente UrbanoAsiste y Gana Cubetazo De Aguila Fusion LimonNo Te Lo Puedes Perder # londoneleganceclub # demodaenelagrado # vamoalla https://www.facebook.com/FernandoDjOriginal/posts/2728314523845753 ...,,,# londoneleganceclub # demodaenelagrado # vamoalla,1.17E+18,https://twitter.com/fernandovoice/status/1174483579600101376
LOPETITELO,18/9/19 19:30,0,0,Gracias @ CervezaAguila apenas para mi cumpleanos # aguilafusionlimon vamo aprobarla haber que tal pic.twitter.com/XqgNARLoL9,,@ CervezaAguila,# aguilafusionlimon,1.17E+18,https://twitter.com/LOPETITELO/status/1174480735866109953
CervezaAguila,18/9/19 19:03,0,0,"Pao, ?y si fusionamos lo dulce de la vida con una # AguilaFusionLimon?",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174474098887528454
CervezaAguila,18/9/19 19:01,0,0,"Eso tiene pinta de que fue tu reaccion cuando probaste la nueva # AguilaFusionLimon, cierto, Yise?",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174473426855243776
CervezaAguila,18/9/19 18:59,0,1,"Hey Karen, !esa es la actitud!, vamos a celebrar con una # AguilaFusionLimon.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174473065146830849
CervezaAguila,18/9/19 18:58,0,0,"Buena vaina, viejo Beto. ?Ya probaste la nueva # AguilaFusionLimon?",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174472795906068482
CervezaAguila,18/9/19 18:56,0,0,"Enith, te presento la nueva # AguilaFusionLimon, perfecta pa' tardear manana. # Vivela, no te la pierdas por nada.",,,# AguilaFusionLimon # Vivela,1.17E+18,https://twitter.com/CervezaAguila/status/1174472226332172289
CervezaAguila,18/9/19 18:56,0,0,"Esa misma cara hacemos nosotros cuando alguien no dice que aun no ha probado Aguila Fusion Limon, ?tu ya la probaste?",,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174472190546325506
CervezaAguila,18/9/19 18:53,0,0,De seguro es la cara que haces cuando comes limon...Hablando de eso ?Ya probaste la nueva Aguila Fusion Limon?,,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174471631063965696
CervezaAguila,18/9/19 18:50,0,1,"Esa es la cara que haces cuando te preguntan si ya probaste la nueva Aguila Fusion Limon, ?no es asi?",,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174470763908358145
CervezaAguila,18/9/19 18:48,0,1,"Tati, ?ya probaste la nueva # AguilaFusionLimon? Arma plan con tu combo pa' que la prueben.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174470341600657408
CervezaAguila,18/9/19 18:47,0,1,Esa es la cara de alguien que ya probo la nueva Aguila Fusion Limon. ?O me equivoco?,,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174470131772284928
Danncm__,18/9/19 18:46,0,2,A ustedes tambien les dejaron en la porteria la nueva Aguila fusion limon??? Jsjsjsjs que putas.,,,,1.17E+18,https://twitter.com/Danncm__/status/1174469759959797760
CervezaAguila,18/9/19 18:45,0,0,?Esos ojitos significan que estas pendiente de algo? Esperamos que sea de el lanzamiento de la nueva Aguila Fusion Limon.,,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174469555500068864
CervezaAguila,18/9/19 18:42,0,1,?Sabes cual es la mejor forma de demostrar lo sinceros que son esos emojis? Invitandola a una cita donde disfruten de una deliciosa Aguila Fusion Limon. ?Te le mides?,,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174468840744464384
CervezaAguila,18/9/19 18:42,0,0,"?Pero por que la duda, mi Dani? Deja de meditarlo y atrevete a 'probar nuevas mezclas con la nueva # AguilaFusionLimon.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174468678148087808
CervezaAguila,18/9/19 18:37,0,0,Es la cara que hacemos cuando nos dicen que aun no han probado Aguila Fusion Limon. ?Tu ya la probaste?,,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174467447660908544
CervezaAguila,18/9/19 18:32,0,0,"Sebas mientras llega tu cerveza en este link https://bit.ly/2J9AjLX encontraras todos los lugares donde puedes conseguir Aguila Fusion Limon. Pero fresco que esa botella llega, porque llega.",,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174466289181626368
CervezaAguila,18/9/19 18:23,0,0,?Y esa cara Carlitos? ?No has probado la nueva Aguila Fusion Limon?,,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174464062417244160
CervezaAguila,18/9/19 18:23,0,0,"Seguro esa fue tu reaccion cuando probaste la nueva # AguilaFusionLimon, ?cierto?",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174463872457199617
CervezaAguila,18/9/19 18:21,0,1,"Esperamos que esa sonrisa se deba a que ya tienes plan con tu combo para esta semana ir por unas frias, obviamente que sean Aguila Fusion Limon.",,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174463553622990859
CervezaAguila,18/9/19 18:20,0,0,Es el emoji que usariamos para preguntarte si ya probaste Aguila Fusion Limon.,,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174463149468262400
CervezaAguila,18/9/19 18:16,0,1,Seguramente tu semana estara asi... A menos que decidas ir por una deliciosa Aguila Fusion Limon para darle un giro y termines asi: .,,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174462325031616513
CervezaAguila,18/9/19 18:12,0,1,"Diana, vamos a continuar con esa actitud brindando con una # AguilaFusionLimon.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174461152555917312
CervezaAguila,18/9/19 18:08,0,0,Me imagino que es la cara de una persona que ya probo la nueva # AguilaFusionLimon. ?No es asi?,,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174460317621006337
CervezaAguila,18/9/19 18:04,0,0,!No lo dudes mas! Ve de una a buscar la nueva # AguilaFusionLimon y seguro tu reaccion sera de amor.,,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174459310425944064
CervezaAguila,18/9/19 18:04,0,0,"Esa es la cara que hacen todos despues de disfrutar del delicioso sabor de Aguila Fusion Limon, ?ya la probaste?",,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174459178590621698
CervezaAguila,18/9/19 18:02,0,0,"Supongo que es la cara que hiciste cuando te enteraste que ya salio al mercado al nueva Aguila Fusion Limon, ?o no?",,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174458746774458369
CervezaAguila,18/9/19 18:01,0,0,Esperamos que esa sea la cara que tengas cuando los de tu combo te digan que no han probado la nueva # AguilaFusionLimon.,,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174458357048053765
CervezaAguila,18/9/19 17:57,0,0,Pide # AguilaFusionLimon pa' cambiar esa cara y activar la emocion con este nuevo sabor.,,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174457518854156290
CervezaAguila,18/9/19 17:55,0,1,"!Esa es la actitud, Vicky! Seguro fue tu reaccion luego de haber probado la nueva # AguilaFusionLimon.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174456900106248194
CervezaAguila,18/9/19 17:52,0,0,?Que te dejo sin palabras Dani? Seguramente el delicioso sabor de la nueva Aguila Fusion Limon. ?Ya la probaste?,,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174456218380881921
CervezaAguila,18/9/19 17:42,0,0,"Nosotros sabemos porque tendras esa cara esta semana, seguro en algun momento se te atravesara una Aguila Fusion Limon. ?Ya la probaste?",,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174453788415012866
CervezaAguila,18/9/19 17:40,0,0,"Calma mi hermano, |------------| CONFIRMAMOS QUE TU # AGUILAFUSIONLIMON VA A LLEGAR MUY PRONTO PORQUE YA ESTA CAMINO A TU CASA ____________|",,,# AGUILAFUSIONLIMON,1.17E+18,https://twitter.com/CervezaAguila/status/1174453118014296065
CervezaAguila,18/9/19 17:37,0,0,"Pa' todo, mejor dicho es que Aguila Fusion Limon va bien con todos los planes, ?no te parece?",,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174452522376990720
CervezaAguila,18/9/19 17:35,0,1,"Con ese corazon se me hace agua la boca, me hace pensar en Aguila Fusion Limon. ?Ya la probaste?",,,,1.17E+18,https://twitter.com/CervezaAguila/status/1174451920947355648
LunaBarrero,18/9/19 14:35,1,3,Por fin me llego la # aguilafusionlimon vamos a ver que tal? @ CervezaAguilapic.twitter.com/qzZrFYjnHk,,@ CervezaAguilapic,# aguilafusionlimon,1.17E+18,https://twitter.com/LunaBarrero/status/1174406527102455809
valeria_gomez2,18/9/19 13:21,0,0,"Tanto esperar por la cerveza aguila fusion limon y pues nada, esa vaina sabe re feo",,,,1.17E+18,https://twitter.com/valeria_gomez2/status/1174388105849257990
CervezaAguila,18/9/19 13:02,0,0,"!Empezamos el 2 Alejo!, y todavia estamos repartiendo , pero muy pronto tendras todo el sabor de # AguilaFusionLimon.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174383316432293889
CervezaAguila,18/9/19 10:27,0,0,"!Viejo Alvaro, cogela suave!, de que llega llega tu # AguilaFusionLimon.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174344264458936326
CervezaAguila,18/9/19 10:24,0,1,"Josse, !tu tranquilo! # AguilaFusionLimon va en camino, pronto podras tenerla en tus manos. !Lo bueno se hace esperar!",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174343322841698305
menesesherrera,18/9/19 09:41,0,0,Quedate con quien te busque como yo busco la aguila fusion limon.,,,,1.17E+18,https://twitter.com/menesesherrera/status/1174332639190355968
CervezaAguila,18/9/19 08:24,0,0,"Mafe, las botellas de # AguilaFusionLimon, las tenemos en una caja mas grande y todas en camino, pronto tendras la tuya.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174313293252648960
CervezaAguila,18/9/19 08:12,0,1,"Viejo Juan, nos alegra que te haya gustado, ?la disfrutaste bien fria?, # AguilaFusionLimon es buena pa' todos los momentos.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174310231616233473
CervezaAguila,18/9/19 07:24,0,0,"Jajajaja Kathe, no te desesperes pronto te va a llegar. !Nos envias fotos apenas te llegue! # AguilaFusionLimon.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174298140704477186
CervezaAguila,18/9/19 07:00,0,1,"?Pa' cuando el combo listo pa' probar # AguilaFusionLimon, Clau?",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174292033122516993
CervezaAguila,18/9/19 06:22,0,1,"Libeth, ?entonces nos vamos pa' la playa con una # AguilaFusionLimon?",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174282494184710144
CervezaAguila,18/9/19 06:17,0,0,"Jose, no le crees a esos comentarios, nuestra # AguilaFusionLimon esta espectacular. Muy pronto llegara. Cuando la tengas en tus manos, recuerda que debes tomartela muy, pero muy fria.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174281272857960448
CervezaAguila,18/9/19 06:14,0,0,"Santi, espero que hayas disfrutado esa # AguilaFusionLimon al maximo. Cuentanos, ?te gusto? Buenisima, ?no?",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174280616730386432
CervezaAguila,18/9/19 06:12,1,1,"Dani, nada de corazones rotos. Y nunca digas nunca. Aun estamos en proceso de entrega. Asi que pendiente de tu celu, mi hermano, que esa # AguilaFusionLimon te llega.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1174280095411908608
Salazar03Danna,17/9/19 22:28,0,0,Si a usted le gusta la aguila fusion limon GAS SUS GUSTOS,,,,1.17E+18,https://twitter.com/Salazar03Danna/status/1174163160040923136
NannaLuna04,17/9/19 22:21,0,0,Quiero probar esa aguila fusion limon,,,,1.17E+18,https://twitter.com/NannaLuna04/status/1174161577718820865
ANDRESPAEZRZ8,17/9/19 20:59,0,0,@ CervezaAguila pa probar # aguilafusionlimon me toco comprarla porque la que me gane no llego NUNCA pic.twitter.com/AeAvxJ8sKs,,@ CervezaAguila,# aguilafusionlimon,1.17E+18,https://twitter.com/ANDRESPAEZRZ8/status/1174140942410031111
mondodilola,17/9/19 20:53,0,0,"Mi opinion breve del aguila fusion limon: aguila light con mas agua que cerveza, mas sabor tiene un cachaco bailando champeta.",,,,1.17E+18,https://twitter.com/mondodilola/status/1174139358624006144
